id,video,transcription
81,https://drive.google.com/file/d/15hAOu9ZkqsMUx6-Zk-jN3OC_vm-4kaig/view?usp=sharing,"ya ampun lihat deh, kokoh dan gaming banget kan bodinya In this Skyward, H27G 10U monitor B127in 4K, 160Hz termura di pastara Indonesia saat ini 4K di 27in, sebenarnya bikin gambar dan tekstnya jadi tejem banget loh cocok buat kamu yang suka gaming atau ngeteknastik atau coding tapi pertanyaannya api sih kamu kuat ke push 4K di 160Hz ala pisi kamu yang kentang nanti malah di yang langit Skyward udah kasih garansi yang amazing garansi 3 tahun full, menkafar semuanya berikut penelnya bahkan kalau monitornya pas kamu terima ada dot1 aja kamu bisa langsung kelembaransi terbaang banget dulu monitornya berat banget yang katnya kamu yang mau bantuin komen di bawah ya"
82,https://www.instagram.com/reel/DBYfWZ9y-KV/?igsh=MWo1NzlnbTYzdTQycA==,"Siapa di sini yang udah nungguin iPhone 16, makhlih biar pusing karena nggak, Reles Reles di Indonesia. Dah lama di nungguin, kok masih nggak ada lhas yang jualan kapan? Heh, anggue. Jujur, iPhone karena bikin kita kergetan ya, udah tau pengguna iPhone di Indonesia banyak, tapi kok jualan aja di bikin ribet ya. Kayaknya, ya realasan buat nggak jualan, pada hal yang udah siap tuh beli banyak banget. Bahkan, pake pinjol, udah pedangan tree gitu. Mampang moksal pinjol, lu juji sih ya, Android, iPhone ya, api kasihnya ada pinjol gitu. Cuma Ironnace nya, yang pake iPhone, malah bingin pake pinjol. iPhone anggue sih, kasih aplikasi pinjol. Ha, ha, ha, tapi bukan itu yang mau goba sih. Ini, gue udah lama, pengen siap, accessoriskeren buat iPhone, yang bisa bikin lu lebih produktif. Terutama, buat kalian yang suka, bikin konten. Gue sendiri pake iPhone 11 Pro, 128GB, dan kadang memoronnya cepat penuh. Kan bett ya? Nah, solusinya, simpel ya. Gue tinggal ganti SD card, nggak ribet, nggak mahal, dan langsung bisa lanjut konten. Gue juga ada di kan video, semua langsung simpan automatis, backup, dan editing jadi gamang, banget tambah perlu diberi-beri, but pake Android. Gue bisa teman-teman mikrasi, juga, wah, langsung berasa, kayak konten creator Pro, yang siap, cari cuan. Lebih praktis juga deh, pada pake SSD external, yang kalau rusak, krepot, kales di card, ganti baru aja gamang, dan lebih murah. Makanya, sekarang gue mau spil, accessorisk, brand lokal baru, yang namanya Snapdragon Snapdragon, ini accessorisk konten keter, yang udah re-di banget ya. Codok buat kalian yang nggak pengen, biasa iPhone, sorry, segera, karena bisa ganti-ganti, SD card nih, tambang lebih pro, naim pail pake Mac, safe, udah siap buat diajak. plus, nih ambut iPhone 16, yang nggak jelas kapan rakyat smidinho, snap, itu lagi ada promo gokil nih, lu pake promo kode gue aja, pas check out biar harganya, makin murah. Kalau ada motor-藏 ya, silakan, nih kalau komen libu aja, gue udah pake siap atau bisa bantu kalian juga nih. Hahaha."
83,https://drive.google.com/file/d/16WW1YRA0NtmMptCht5jS6Ya7nWdNrRcg/view?usp=drive_link,"Penemunuh gerakan untuk mencenging pahablakannya bergambil untuk kamu yang pemula Kena sannapannya ada mpartin yang pertama ada gerakan link lekrol yang uajib banget kamu lakuin di tempat jika gerakan ini memang sesimpil tiduran pengkurup gini doang Tapi kalau kalian yang lakuinnya konsisten dan formia tepat gerakan ini tuh benar-benar fokusnya ngelati ke otopahablakannya kita atau otop time string kita Nah untuk dapat informia tepat, maksure si bantalan bulat ini tuh posisinya persis di bawah betis kaki kita kantanya liat aja nih kayak nanti video dan jangan lupa ya pas lagi neuronin si bantalan itu jangan dibanding pas ke bawah naik segerangan yang kedua kamu bisa lakuin dengan gerakan romaine yang di atlif kayak gini nih nah kalau di gerakan ini tuh di bakal menargetkan 2 otop guys dia kenal ke otop bocong dan juga ke otopahablakannya kita yang penting fungkalan itu benar jadil otop itu agak di tepuk sedikit terus dorong bocong ke belakang sejaung mungkin kayak gue lagi lapon di video nih pokoknya rasa-rasain aja sampai si otopahablakannya itu benar-benar berasa ke parik nge-strage banget lanjut yang ketiga di sini gue ngelakuin gerakan Good Morning sedikit tutorial nih buat ngelakuin Good Morning biar enak form ya sebenarnya gini dong si kaki kita tuh jangan sejajar sahabat tapi mendurant sedikit kira-kira ya satu langkah ke belakang lah ya oh ya gue tuh lebih prefer fun badan gue itu benar-benar harus hampeer membentuk siku semabut drajat kayak gini nih karena kalau semakin turun badan gue bedarti semakin jauh juga toket hari nya pahablakan gue bayangkan jadinya sepada saat apa itu dan yang terakhir ini dia gue ngelakuin hip trus karena ini kan lagi edisi ngelati otopahablakang ya kan jadi beda ya form nya sama buat ngelati otopokong bedanya disini nih form kaki nya itu agak maju ke depan menjauh dari bokong kita evo ai aja guys hip trus itu emang dia tuh punya tiga form kaki dan untuk melati otopahablakan salah satu nya ya form yang ini maku ini pelan-pelan aja paket tempo jangan terburuh buruh oh udah deh selesai oke segitu dulu dan selesai onge-menjauh semuanya"
84,https://drive.google.com/file/d/1kzfBs5I_n0a0yCwEh5PdNY5GgLqQRcez/view?usp=drive_link,"Lengen kamu masih penunggam biri juga belum kecil kecil. Jangan jangan, karena kamu belum tau ini. Nah, kalau kamu ngelakuin grakannya dari rumah cuma pakai dambel dengan posisi ke egini, sikunya stain gak gerak depan belakang kiri kanan, dan lengen gak kebukali bar tapi agak sedikit hampir menempel ketelinga kalian. Ini bakal fokus menargetkan lengen begin belakang atau trisep kalian. Tapi kalau kamu ngelakuin grakannya dengan posisi ke egini, pakai satu dambel secara bergantian, terus doang dambelnya ke belakang kayak gini. Tapi tetep, sikunya stain gak gerak gisert gisert. Ini masih sama bakal fokus menargetkan otot lengen kalian, begin belakang atau trisep, tapi kalau kamu main indambel dengan posisi ke egini, pakai dua dambel. Terus, angkat dua dambelnya kata sekali gini, tapi masih sama sikunya diyem aja, gak gerak gisert gisert tetep spay disaping pinggang kalian. Ini bakal fokus menargetkan otot lengen begin depan atau baiset kalian. Dan terakhir, kalau kamu ngelakuin grakannya dengan posisi ke egini, di lakuinin juga dengan secara bergantian kayak gini nih. Terus, tarik ke aks dambelnya, tapi ingat ya, sikunya gak gerak gisert gisert tetep stain disamping pinggang kalian. Ini masih sama bakal fokus menargetkan otot lengen kalian, begin depan atau baiset. Nah sebenernya kunci kalau pengen lengen kamu itu kelihatan lebih kecil, kamu harus banget ngelakuin di visit kalori. Udah pasti, nanti masalah mak di seluruh tubuh kamu bakal menuruh, gak bisa tuh cuma pengen turun di satu tempat aja. Kalau grakannya ini semua, cuma untuk melati otot kamu, biar makin kenceng pas udah menuruh masalah maknya jadi gak ada glamir-glamir lagi. Oke, dan nextnya kalian mau gue bikin grakannya apa lagi nih, kok menya?"
85,https://drive.google.com/file/d/10ETQNxneJf4Q185_btWMVVZz1n3CBwp5/view?usp=drive_link,"Hari ini gue mau coba alara galain, ada yang bisa tebal kan nih gue mau lari gapa. Akhirnya gue bakal nyobain sesuatu yang beda. Jadi ini tuh event Halo Strong Fast yang diadain buat mempringati hari sarco penyaa se dunia. Sebenernya disini tuh ada banyak kalas yang lagi diadain, tapi gue tertarik banget sama kelas yoganya nih. Hari jujur emang belakangan ini gue tuh lagi obses banget sama yoga, biar gak ngajem terus ya kan. Ini pas gue datang udah langsung disambut sama beberapa aktivitas lainnya kayak gini nih. Oke ini dia guys kelas yoganya udah mau di mulai. Wow Asliya, percaya gak percaya. Ini pas gue nyikuti nyoganya, beringgui jadi jauh lebih ringan, terus juga pikiran gue tenang banget. Nurut gue ini event yoga terseruh yang pernah gue coba. Karena ini juga banyak gerakan-gerakan baru yang baru banget gue lakukan disini. Jadi gue ngerasa makin tertantang dan happy banget nih karena ternyata gue bisa ngelakuinnya. Jadi gue diacara ini gue juga dapat gue diben, kok yang isinya beberapa produk Halo. Nah, pas banget nyoganya udah selusai. Abis nyogagini enaknya richards kalian pakai Halo Protein Hate karena dia udah praktis banget tapi udah ada kandungan Rope Ian. Kala Genda juga ada Elkarnitian ya. Jadi menurut gue ini udah wartet banget sih. Nah buat kalian yang belum sempat ikutan, siap siap dan eksivennya karena disini kalian bukan cuma gerak aja tapi kalian bakalan makin gue."
86,https://drive.google.com/file/d/1rMIe5I873yBTKrmAlSZTjUoV4eZkZhas/view?usp=drive_link,"Susah cari lapangan batin toon ditansal, sini-sini gue kasih tau. Adalah panggan batin toon baru di derat tangan selatan, namanya bison batin toon haul. Tempatnya deket banget sama pintu keluar-tol, jadi gampang banget asesnya. Yang lebih gokila, parkirannya luas banget bisa muat sampai 40 luan mobil gok. Kilung itu, terus lapangannya juga udah standard BWF, karpetnya mumpu, kelampunya juga gak silah, jadi pas banget dimata makinnya enak lay-bots mess. Toiletnya juga luas dan bersih, oh ya tempat nimpen sendala juga rapi nih, lakad susun suai nomor lapangan, jadi gak bakal ketuker deh sama pemain lain gue. Kila gak tuh? Soal harga, kalau pagi sampai soara itu 90 ribu per jam. Terus di atas jambat soara sampai jam 11 malam, 110 ribu per jam. Eit, tapi khusus untuk followers gue, harga membernya jadi 100 ribu aja per jam. Tapi jengkasi tau siapa sih apa ya, kabarin temen-temen toon kelep batin toon lo aja."
87,https://drive.google.com/file/d/1k3qHBJISNZIr2N_uhRGZK5b4CP5JfaIv/view?usp=drive_link,"pelari pemula, ternyata ke buli asalari, apalagi yang kayak aku, hampir gak pernah olah raga, kalau kita jarang olah raga, pelari 500 meter aja, pasti akan osmosan, rasanya tuh sesetengdeng dan reen minta, halian juga ngerasain gitu gak? nah, kalau baru mulai lari, jalan mikirin kecepatan dan seberapa jauh kita lari, tapi ikutilatian untuk nurunin detak jantung, bisa pakai namanya metodak-meth-traini. 7-nya untuk melati jantung kalian berada di Zona, aerobik, untuk mencaga sederah dan over-traini. Intinya coba jogin pelan aja dulu, entah pas 9 atau 10. Kalau detak jantung kalian udah mencapai angkama, jalan lari, tapi jalan aja pelan-pelan. Nah, setiap orang itu punya angkama yang beda-beda ya, mau ditunjukin gak cara tahu angkama-fnya."
88,https://drive.google.com/file/d/1scUxliWkEMlJAtMjyX4_zf1hpTzc-11m/view?usp=drive_link,"Pake carai ini biar kalian makin jago saat terima senvis. Pertama, raket di atas dan bediri dekat garis. Kedua, kaki kiri di depan, agak serong dan gaki kanan di belakang agak jenjit ya. Ketiga, pegang raketnya pake backhand dan badan agak contung ke depan. Setelah itu kalian bisa maju menggunakan kaki kiri dan tekan bola ke bawah ya. Gimana? Udah siap coba yang jelapanan? Jemperfuloh ya."
89,https://drive.google.com/file/d/1wCIyDhTVr-SO6Z6hY5XMdn-gEgmRcamD/view?usp=drive_link,"di cara ikit talis patu supaya kaki lu nggak sakit pasan istari peratenis patulari lu ada 2 tambahan robong kegini kan ini namanya Runner's Note gini cara fungsi ini masukin tali ke lubang pertama, lalu masukin ke lubang kedua sampai bikin bulatan kegini lakuin hal yang sama kesisih satunya nah kalau udah, lu bakal nabut hasil kayak gini ada 20 tan nah kalian tinggal masukin tali ke masing-masing lubang dari arah yang berlawanan kayak gini setelah itu tinggal pencangkan dan ikit talis patu kalian seperti diasa di jamin lebih nyaman dan lebih mencakram pergelangan kaki sefiri ini supaya next pas lari lu bisa coba intik sini udah paham istaran ayo berlawan"
90,https://www.instagram.com/otomotif_tv/reel/DMWrRymh0tx/,"saat ini saya baru mau ke yang koplingnya kayak motor BP, karena ini koplingnya sudah ada manualnya tapi bisa dioperasikan kayak motor BP ga perlu ngopling bisa jadi ini adalah Honda CB650R ya E-Class Honda E-Class jadi koplingnya ini ini ada sistemnya starlektronik jadi yang ngopling bisa dikantikan oleh ini kalau di set automatis maka koplingnya dikerjakan oleh Honda E-Class tapi juga bisa tinggalkan manual dan jadi makanya itu bisa kayak motor BP bener-bener tinggal kontak-kontak ini nyalan mesin terus ini ini aneh-aneh jadi automatis ya pas maksud ini gigi tinggal aja injap aja gak perlu ngopling ini tinggal gaks aja jalan pas naik terung gigi juga ya tinggal injap-tonggal yang diktonggal aja enak ya sekarang sekarang serba segala macam dimudahkan jadi kalau pasti gini kemachetan tangan gak perlu pegel dari kopling karena yang ngoping sudah dikerjakan oleh E-Class tanggi ya enak ya gitu siapal dan indah tergantungnya 377an"
91,https://www.instagram.com/otomotif_tv/reel/DLlwAYFhEDG/,"bisa ngebak ini, panel di sakaren motor apa? kayak punya motor kecil ya, tapi bukan ini, panel di sakaren motor, yama R25 oh, perjual 5, kentersi ke 3, jadi sederhana apa ya? ketil banget dimensinya dan tampal lumayan juga sedikit ya dibawah pes b, lalu jawab dekat, sand dan plaxon dan plaxonnya ini agak unik ya, karena di posisnya bagian dalam apa jadi kalau belum biasanya, plaxon itu kayak nyari-nyari gitu, mana sih? itu terus yang disisi kanan juga sudah naja, hanya ada batin-sintatok, saya starter jadi satu dan hasil di bagian bawah sederhana bawah dan ini gasnya masih mekanis ya, jadi masih pakai kabel gas itu jadi belum terlalu baik ya ini penuhnya kecil, makanya motornya itu banyak ya belum yang kayak, pakai model gas spontan, yang bisa ke digi-dua di metri besar, jadi motornya sedikit ke ini jadi banyak banget, gitu jadi ya, untuk kastur, untuk lalu saya sih punya R25 ini memang tergolong sederhana apa yang saya panasak lama malah kayak mediknya MT-15"
92,https://www.instagram.com/otomotif_tv/reel/DJtG-oUylM-/,"ini temen-temen ini adalah kuncinya yang maha kiri ultima 35 jadi masih colok-colok ya, punya kunci biasa kayak keras kayak ini kan udah di bakalan bermahnet tapi yang unik adalah hikasi remote kecilnya remote kayak ini ini adalah buat answer paksist jadi kalau kita tekan dia akan mengalah asiatnya dan ada punya tidut tidut tidut buat kita tau dimana kita pahar dia ada jika lo lagi di parkiran kalau kita ada banyak motor gitu kita gak perlu rapot, gak perlu pinggung cari motor ada dimana dengan atau boleh nihajian dan yang unik adalah di pisa remotenya kalau pinggung kan jadi satu sama remote keras ya, karena ini belum keras jadi di pisa hik ini temen-temen jadi itu gimana remote kalian, terakhirnya"
93,https://www.instagram.com/otomotifweekly/reel/DMWrRymh0tx/,"saat ini saya baru mau ke yang koplingnya kayak motor BP, karena ini koplingnya sudah ada manualnya tapi bisa dioperasikan kayak motor BP ga perlu ngopling bisa jadi ini adalah Honda CB650R ya E-Class Honda E-Class jadi koplingnya ini ini ada sistemnya starlektronik jadi yang ngopling bisa dikantikan oleh ini kalau di set automatis maka koplingnya dikerjakan oleh Honda E-Class tapi juga bisa tinggalkan manual dan jadi makanya itu bisa kayak motor BP bener-bener tinggal kontak-kontak ini nyalan mesin terus ini ini aneh-aneh jadi automatis ya pas maksud ini gigi tinggal aja injap aja gak perlu ngopling ini tinggal gaks aja jalan pas naik terung gigi juga ya tinggal injap-tonggal yang diktonggal aja enak ya sekarang sekarang serba segala macam dimudahkan jadi kalau pasti gini kemachetan tangan gak perlu pegel dari kopling karena yang ngoping sudah dikerjakan oleh E-Class tanggi ya enak ya gitu siapal dan indah tergantungnya 377an"
94,https://www.instagram.com/jagat.review/reel/DM9aQ7jxWd-/,"Mau bisa bikin konten yang banyak? Gak bisa dengan 5 tahun, terus bikin studio dong, Bisa pengen gak mahal, bianya. Sebelum bikin studio, dan beli lampu Simak Tipe dari teman gue nih Donovan. Halo, kalian lagi mikir mau bikin konten, dan pengen beli lighting. Stop dulu. Jangan buruk-buru keluar duit buat beli lampu baru. Karena percuma kalau kalian belum tahu dimana naro-nya. Pelatakan lighting itu benaran besi. Tapi super crucial dalam dunia fotografi. Mau lampunya segeri gaban, atau kecil korak api. Mau kalau salah naro, hasilnya bisa zong abis. Saya ingin, udah investasi mahal-mahal, tapi hasilnya gak maksimal. Sebagai promulangan, posisi lighting itu paling gampang, dan paling pas itu di atas kepala. Dan menghadap kekita. Kenapa begitu? Simpelnya. Ini trainvesti rasih dari alam semesta kita. Coba dia lihat matahari. Posisi nya selalu di atas kepala kita kan? Tapi kan matahari bisa terbit up terbenam di depan kita. Tuh. Tapi posisi matahari sejarjari itu cuma dia rasakan sama yang melagi di pantai, dipunca gulung, atau dia tersebut. Mayoritas waktu matahari ada di atas kepala kita. Terus di dalam ruangan juga, lampu pasti di taruh di atas kan? Jadi secara natural, posisi lighting memang paling pas ada di atas kepala. Tapi kalau kelas HP, atau kamera kan di depan muka. Nah, itu karena produceng HP belum bisa banding sama sempat. Kalau bisa pasti pengennya juga di taruh di atas kepala, gak cuma soalan naturalnya. Posisi lighting di atas ini punya banyak pankat. Nampertama, bisa bikin muka kamu berdimensi. Hidung kita, turtama yang merasa kurang manjung, bakal kelihatan lebih menonjol. Dan yang kedua, buat yang pipenya cabi, posisi ini bisa bantu banget. Karena bayangin di pipe, bisa bakal bikin pipe kamu kelihatan lebih tirus. Auto glowing dan tirus. Sebenarnya, naruh lampu di depan atau di bawah itu gak salah kok. Tapi biasanya buat kasus-kasus khusus. Misalnya, lampu di depan cocok buat bikin paswo itu untuk KTP atau paswo. Nah, kalau lampu dari bawah, itu sih biasanya buat effect koror biar muka kelihatan serah. Jangan sering-seringnya, nanti di keramu 6 pilih hantu. Gimana? Sekarang udah kebayang kan, kalau punya lighting mau ditoruh dimana? Jangan sampai selalagi ya, jadi udah siap bikin konten dengan lighting oke banget kan?"
